id,progeny,family,Mons_DMY,Einbeck_DMY,Wadersloh_DMY,Roggenstein_DMY,Mons_DMC,Einbeck_DMC,Wadersloh_DMC,Roggenstein_DMC,Mons_PH,Einbeck_PH,Wadersloh_PH,Roggenstein_PH,Mons_DtTAS,Einbeck_DtTAS,Wadersloh_DtTAS,Roggenstein_DtTAS,Mons_DtSILK,Einbeck_DtSILK,Wadersloh_DtSILK,Roggenstein_DtSILK,Mons_NBPL,Einbeck_NBPL,Wadersloh_NBPL,Roggenstein_NBPL
89,CFD03-053,CFD03,200.3495927,188.362246,179.8257506,198.8943058,41.07932756,31.14589929,31.82470867,36.4624212,260.4049963,308.8922914,308.553884,318.1130822,86.89305745,85.28701268,74.22529304,84.91718026,87.02434481,87.36163998,81.06218209,85.30966249,73.06294732,95.12365806,74.6507505,82.43833411
90,CFD03-054,CFD03,185.4191981,216.8622487,173.919885,163.4879572,41.4189138,28.75075812,30.93971526,30.28163607,256.233906,324.2801162,317.8179422,323.8647183,86.44173955,85.21841675,73.64439263,84.35432158,86.46039588,86.24813324,78.85474241,85.13653564,75.93143812,95.35161132,68.72595093,74.19425359
91,CFD03-056,CFD03,194.2087624,203.7377605,154.2235662,221.9248082,42.28226117,33.98282372,33.75897549,38.37772126,243.2390658,302.2546074,301.1472728,325.6993613,84.48840852,82.60541849,73.99062306,81.65619575,85.47287265,81.72141965,79.59013625,83.76791051,78.31590017,94.61339736,70.2795129,83.87899908
92,CFD03-057,CFD03,198.7852128,230.6377533,165.4584401,204.6866095,40.07404562,29.06908472,30.53761961,34.64993313,252.1840404,307.8002458,294.9104705,323.5766627,85.8059326,84.6708405,74.04715276,86.02848944,85.904229,86.66563269,79.34844556,85.90506769,71.74464726,77.91210886,73.11213563,75.82997441
93,CFD03-058,CFD03,197.1623708,224.9377603,162.5807851,199.1123276,42.77947765,31.63765995,31.88679068,32.25147693,249.4403129,305.0085288,304.4157274,316.7272048,83.72725844,83.82435919,NA,84.16754,83.45376273,82.72340225,79.86314583,85.46115973,80.58764952,83.52443008,72.41239065,84.3868278
94,CFD03-059,CFD03,197.77129,210.4377598,158.9641137,199.9505396,41.43305211,30.91709522,30.79838291,35.69718523,253.1566875,298.8947202,300.1125638,320.4406569,86.66578257,85.45904784,74.25086859,84.30836348,86.2083674,86.63195475,79.98886024,83.71704692,76.27096789,87.52520489,67.34384133,76.82761586
95,CFD03-060,CFD03,184.9201555,214.8622401,182.2458478,228.7582668,41.6917575,32.26768007,33.62714429,35.98199672,239.8492113,308.4753407,300.3740195,337.0647113,84.3625836,83.43181503,74.26135974,84.45996778,86.58746177,83.32944925,77.8089025,84.45390382,77.9765426,83.69766683,69.37585283,87.51873618
96,CFD03-062,CFD03,210.9300131,217.4999983,174.9219707,201.0715595,42.99851463,29.5844694,31.77455829,32.833251,246.751809,309.8648002,311.087315,346.5182853,85.84327461,84.91068954,74.01974153,85.11975041,85.34447416,86.97997336,80.05751726,87.30457186,80.06138583,90.0923898,73.33787054,84.19762438
97,CFD03-063,CFD03,169.7105161,207.0377474,152.0086432,204.2828156,46.13901196,34.62921714,35.896306,40.94187191,243.3619221,308.5477593,299.4059427,318.7496138,83.12088835,80.55990915,73.92755723,81.03860692,83.32913446,79.61282554,74.43801782,80.14627159,79.29095634,98.58153015,76.31756211,93.3248917
98,CFD03-064,CFD03,198.8391403,198.2377515,151.9995184,197.2409434,45.87086277,31.62269518,33.79324615,36.26066273,250.703107,302.8906836,291.2253842,305.4292088,82.22381351,81.7770845,73.89620124,80.40803844,81.6899255,81.73290451,76.13218716,84.62140186,79.68371073,94.01435192,72.3195743,80.76195979
99,CFD03-065,CFD03,208.1485701,238.2377573,159.2101477,192.8834127,43.6268682,30.67218426,33.12701197,38.32919662,262.4899286,311.6321136,307.7357198,330.0986515,85.04493632,82.546513,73.80446356,86.6523416,85.30733247,81.66998039,77.67092612,82.96386082,78.83617221,100.8597036,68.97558766,72.80404136
100,CFD03-066,CFD03,179.0980339,194.0377605,156.6603291,193.4115366,43.65070331,31.58282372,35.61345658,35.83694493,226.0681675,292.2546074,287.5179081,310.3383443,82.50464345,80.60541849,73.92107789,81.62637782,83.21818068,79.72141965,75.83968011,80.48685006,77.88131912,95.61339736,74.96768776,83.08786012
101,CFD03-067,CFD03,203.3632598,219.0377562,166.5729331,215.2725197,42.79814169,30.14448164,31.4816902,34.25339415,249.6614785,318.1003108,307.8854204,328.5851818,83.08821431,84.82502044,73.97162448,82.88047717,83.85769278,84.74721844,76.99084853,85.73321028,80.00288932,89.11211966,72.61578149,67.86592657
102,CFD03-068,CFD03,200.8228032,186.0622491,146.9887112,204.2505396,43.42906988,33.0044418,36.38059388,37.09718523,247.0448449,316.2371897,303.6620426,335.4406569,83.2142577,83.17889383,73.29098924,81.30836348,84.32352257,83.33507562,78.39420517,83.71704692,79.93131462,76.75929461,72.5850434,83.82761586
103,CFD03-069,CFD03,204.310051,212.8377551,150.836719,186.3115366,44.30275659,30.42068316,31.0535813,33.13694493,241.0373437,296.5763308,289.4647475,320.3383443,83.23026048,83.6496779,74.18755705,84.62637782,82.91940387,79.60920053,77.55393067,77.48685006,79.42165483,96.8634757,69.65001008,86.08786012
104,CFD03-070,CFD03,216.5742604,NA,150.3295678,NA,41.21125049,NA,32.35411797,NA,271.4800179,NA,300.9162433,NA,83.08454397,NA,74.0429092,NA,84.41482303,NA,76.80538063,NA,74.09544885,NA,67.41230253,NA
105,CFD03-071,CFD03,197.17129,215.2500008,151.7975068,201.9564935,41.53305211,28.75567961,29.45546497,36.56978116,239.1566875,304.8488081,291.3370417,290.8193663,84.66578257,83.55362425,74.25377505,76.61422548,84.2083674,83.49822505,77.61975858,82.98593799,80.27096789,97.90075458,68.5897359,83.45495885
106,CFD03-072,CFD03,183.2480751,229.0622506,150.1799106,198.7768459,41.7412433,32.15127004,32.30555661,36.07686456,244.3487208,315.8971914,298.4545213,302.0235534,86.86900704,83.73072364,74.06384037,83.70808967,86.44835864,85.48595698,78.7372213,85.08629908,76.9351587,90.8812703,71.09853042,75.61427903
107,CFD03-074,CFD03,200.1008904,212.4622455,166.7863776,196.2021411,42.75416491,30.52729544,32.6603896,34.74530825,258.6076597,315.1960065,315.6319925,339.2239938,87.08699342,86.52707691,73.97495903,85.13567036,87.41793666,89.41330701,80.49671561,89.3670129,77.96727243,93.84714467,70.63540976,80.87105972
108,CFD03-075,CFD03,192.6501686,232.0000006,164.9243282,200.4156037,40.68838718,30.97740089,33.35686379,32.83478244,248.5114112,305.6390853,291.6789856,346.2575424,83.893367,84.38770286,73.62736542,81.80895862,84.463757,84.93108652,77.59776848,85.44084709,80.28864878,97.1489146,78.66565303,79.66630262
109,CFD03-077,CFD03,154.7107925,206.9377515,146.0570036,175.1480843,41.60699467,31.52269518,36.40767945,33.26861564,245.5893049,312.8906836,291.6912684,337.5927982,83.13341677,81.7770845,74.01586278,79.48964998,83.68461093,82.73290451,75.80288458,87.99068195,75.15068133,90.01435192,59.03406644,72.22130337
110,CFD03-079,CFD03,168.8400385,192.062244,126.9650616,190.1949929,41.52436789,27.62698011,33.09058196,33.05051919,237.8575316,296.2915363,279.0816285,306.7999563,83.47434923,80.36799958,74.28470958,82.73425504,83.4977699,83.4484903,77.49861472,82.79537969,NA,71.73382494,55.54164681,67.91561926
111,CFD03-080,CFD03,171.4119377,196.3377499,163.1524892,213.181488,43.69197462,30.57845808,32.92254179,40.39785955,242.0798742,298.8357749,289.0035894,294.5177514,84.47416354,84.51298551,74.05269473,84.98866616,84.34345313,84.61953674,77.58178183,84.69300868,76.31246391,87.21857071,69.36428386,75.74253776
112,CFD03-081,CFD03,178.139628,209.6622466,135.7777742,190.8879572,46.44148756,31.66278574,35.08854738,36.48163607,250.4141074,303.4034528,289.0227618,328.8647183,85.60703332,80.52502033,73.84336087,81.35432158,85.28322249,79.51376226,79.04684449,85.13653564,75.58654913,92.91360444,62.71055732,76.19425359
113,CFD03-082,CFD03,173.2187387,212.9000024,166.5524892,191.9980263,42.25926553,31.01292058,31.82254179,34.8001972,247.7461267,313.0625931,309.0035894,310.0998058,84.69796636,85.09455194,74.05269473,85.8103616,84.14280791,87.01458769,81.58178183,86.35002028,72.05767418,86.38648835,69.36428386,75.51540166
114,CFD03-083,CFD03,175.8984275,217.8622473,159.9118855,205.4412827,45.93794014,32.99969135,35.86936604,35.44163282,250.5402846,309.274746,278.9572057,320.5741552,83.7767588,84.42391439,73.95883126,79.71725369,83.80062692,85.35701702,75.65724528,81.02138779,72.00268503,88.56911954,69.56989428,80.18251794
115,CFD03-084,CFD03,189.9976387,211.1377607,155.7233864,169.1545065,42.56900439,30.50741492,33.79662907,31.71985683,247.1594003,305.7795067,285.2606136,330.6810855,82.6080905,84.57159356,73.87706787,81.63742512,85.07048389,83.59099743,78.26649406,86.72764494,80.08600566,82.95689785,67.48682769,72.71789992
116,CFD03-302,CFD03,180.3623708,202.3377606,151.7606712,214.8293685,42.27947765,30.82846406,33.14174027,37.71808244,230.4403129,288.5365941,279.7217506,318.191502,82.72725844,80.80403411,74.17945628,79.93742563,82.45376273,80.65328206,77.36868447,82.59378708,74.58764952,87.3798718,69.55400869,86.71098712
117,CFD03-303,CFD03,151.0777416,175.7999984,135.7043171,171.1505396,41.75934402,29.87743741,35.27529536,37.89718523,220.0599349,287.7332282,280.8715484,300.4406569,82.06934463,77.14778069,74.33872202,81.30836348,79.18041984,77.08275781,75.30478885,80.71704692,72.16193308,85.51134949,68.34697643,78.82761586
118,CFD03-304,CFD03,165.2391403,202.7377485,146.7427632,173.9196889,44.77086277,31.87393672,33.73048735,34.84013706,236.703107,297.6846445,276.9056208,297.1148739,79.22381351,82.61611849,74.11663971,79.80177666,79.6899255,81.74676703,74.42408231,80.61500906,77.68371073,92.69020851,67.70525084,83.96399642
119,CFD03-305,CFD03,170.2107925,201.9377413,139.7777742,172.6396212,39.70699467,28.7152968,31.18854738,31.95576953,244.5893049,298.8942067,289.0227618,311.145548,83.13341677,79.74053767,73.84336087,81.43979006,83.68461093,79.58559462,77.04684449,82.28894939,79.15068133,90.38240648,73.71055732,83.09505058
120,CFD03-306,CFD03,185.7822226,196.0377596,137.4444352,202.9090555,41.03988867,27.81727813,28.79458537,33.06221963,250.607318,306.1600115,298.4493152,328.5383317,83.4215792,82.40633509,73.79488452,82.27830661,83.88570461,82.50790585,78.65145224,82.92029076,79.23744678,92.15655524,74.39951069,79.97751345
121,CFD03-307,CFD03,201.062498,212.3622469,163.4374952,199.4929111,44.08445598,30.49722073,33.48384412,35.91973159,237.0240876,310.3291422,296.9639529,309.4461316,83.08042133,82.30512224,74.03164301,79.50001958,83.41356549,80.40316203,77.09722721,79.56285814,79.54662976,95.90663621,72.35832393,84.26351514
122,CFD03-308,CFD03,190.4641192,187.9377554,154.0575372,185.4418887,39.65272738,30.74388356,33.5054796,33.71104923,239.7630675,297.2781623,271.5880895,306.2314694,82.81646127,81.6173641,73.99941064,77.95805596,83.20546311,81.55755388,74.72659819,81.54440675,79.95220583,93.50604091,71.51804568,87.60481185
123,CFD03-309,CFD03,181.2625747,209.7377554,167.5289105,187.6811999,44.33774825,29.74388356,34.17870144,36.67671274,222.5341806,297.2781623,279.2776061,295.0679869,82.51288431,81.6173641,73.9744965,79.91723877,81.12658622,82.55755388,77.79181731,83.76809206,80.00615163,90.50604091,70.76103254,89.27122938
124,CFD03-310,CFD03,186.2734993,218.337757,169.4530009,222.1300077,42.80461478,30.37445689,35.27187298,36.36831735,254.0745164,305.3730381,311.1815027,315.7333146,85.94395555,83.44680079,73.96999886,81.60112465,86.33080232,83.56040917,77.89533645,82.28750741,79.09850082,93.30891131,74.70219764,85.69313232
125,CFD03-311,CFD03,177.1829005,206.0622451,168.7783703,199.2218391,40.43723515,30.21811825,33.38107681,32.87103064,252.6931274,308.002156,297.9923694,318.5519249,83.08219589,84.42585898,74.03957498,84.66075992,85.07535491,83.35822939,76.7435822,85.82425885,77.71397929,92.71973181,68.04650702,84.58426283
126,CFD03-312,CFD03,178.6349495,214.0622446,167.4531108,212.3071602,45.65028066,33.8345099,38.53859553,37.99659069,236.0938189,305.6416352,269.3147778,315.8706967,82.76130257,80.58867065,73.93005506,80.44370875,83.10259743,80.57038254,74.42192207,79.7776714,80.20350629,92.65878148,76.5456915,79.19550913
127,CFD03-313,CFD03,166.5027654,186.7622474,162.730102,195.9826051,44.91917909,31.15758117,36.82127627,37.97190377,234.7148157,301.6707275,289.5537238,303.8557375,83.38205968,79.51013069,74.2572606,80.71275955,83.42215327,79.51751238,75.48826178,82.64539338,79.12045648,97.08918233,74.20984296,76.60107968
128,CFD03-314,CFD03,185.8724862,202.7377535,139.7261495,152.0343331,42.46773283,29.09265011,33.62010845,34.05976656,250.193618,312.1817369,289.0569556,318.1568504,84.14048988,81.34427445,73.88110931,81.86330109,84.15633419,82.58424475,75.90982289,81.78877912,75.17291205,88.65719835,66.49651383,71.89109457
129,CFD03-315,CFD03,191.6129312,219.4999992,155.3397933,226.9095344,42.13966077,31.65184239,32.16899298,37.17110331,252.9728147,308.8195723,300.3325601,338.6862045,86.25962037,85.05804192,74.04002511,86.59331344,86.44274343,87.49858142,81.11820967,86.64684115,79.88570157,89.7961346,77.9976036,81.70481334
130,CFD03-317,CFD03,185.8620472,190.0377548,144.1779845,189.2725197,43.82606194,33.01722974,34.1747081,36.05339415,233.2117362,280.955354,273.9865965,308.5851818,82.73512712,82.73539358,73.99478542,79.88047717,82.99863837,84.70049419,75.35831033,79.73321028,79.12684207,92.82595409,74.04456268,87.86592657
131,CFD03-318,CFD03,135.8450341,184.5622338,153.3444352,201.2468446,46.61110128,29.65333279,33.39458537,35.15433136,227.1097297,316.3835176,278.4493152,313.2810777,83.78559876,84.42014412,NA,84.86588622,85.02346784,85.46085713,80.65145224,86.56378084,78.97849514,91.35373822,77.39951069,82.13141673
132,CFD03-320,CFD03,213.5702239,216.9000016,175.2751609,185.2335612,40.58600333,29.90631527,30.17987962,32.12041507,260.2575618,303.2450385,303.825483,324.898983,86.81720874,84.47062573,74.28010628,86.00975025,87.73560043,88.45920337,81.12105032,92.1221286,79.08984437,91.89355334,71.44123345,78.38366939
133,CFD03-321,CFD03,176.1742604,217.6377485,154.8185234,198.0409434,42.81125049,30.27393672,33.04003655,33.66066273,247.4800179,302.6846445,278.9989921,315.4292088,83.08454397,82.61611849,74.11124654,80.40803844,83.41482303,84.74676703,76.98985439,84.62140186,78.09544885,94.69020851,73.47981141,82.76195979
134,CFD03-322,CFD03,201.4863546,217.2377561,165.5836998,238.0501586,42.9311024,30.70519981,34.55017321,36.27921162,241.4158288,311.9225066,298.5831045,357.5506122,86.78621539,84.87651145,74.01409269,87.59541632,85.70374642,84.68648398,78.267036,86.28742395,78.98473258,86.44071802,74.50124812,84.58309432
135,CFD03-323,CFD03,187.1666093,213.3622425,157.2086432,198.4983181,40.77643533,31.057235,30.796306,32.27109942,242.2140875,312.5257784,299.4059427,321.0358803,86.68280394,87.41823736,73.92755723,86.21833687,85.93086138,87.3240231,80.43801782,89.74371108,77.39300011,87.51827942,65.31756211,74.87548448
136,CFD03-324,CFD03,193.13125,219.9622491,169.6606056,237.3113084,41.58568221,30.9044418,32.91465467,36.61508984,253.1957686,306.2371897,310.3961631,334.6541621,86.68871644,85.17889383,74.06178797,82.14805351,86.62733847,85.33507562,77.89143514,84.51481922,79.838473,99.75929461,73.33574617,82.68134124
137,CFD03-325,CFD03,171.2660705,195.7622487,128.9264781,175.8983181,43.57044203,29.55075812,34.06859289,35.47109942,244.3319662,304.2801162,280.2983002,301.0358803,82.82159687,82.21841675,73.75471047,80.21833687,82.42968227,82.24813324,76.42121668,76.74371108,73.57891149,86.35161132,65.44267661,71.87548448
138,CFD03-326,CFD03,192.0198653,220.9500022,140.6199307,176.981488,42.16352281,31.12751882,31.89650774,32.09785955,265.5554424,310.8883974,291.2452413,304.5177514,83.52369677,84.49329012,73.95981476,84.98866616,84.32495646,84.955902,77.03195294,84.69300868,78.87618838,89.85350669,71.56383406,80.74253776
139,CFD03-327,CFD03,178.397279,212.9377499,155.1785099,190.9330342,41.79347894,26.21088688,32.68404512,34.31366265,232.5738528,299.5645273,301.6675313,309.6324209,83.65351271,82.75735889,73.99940116,83.68049275,83.89918665,82.66941517,77.68411554,86.38941224,80.27476747,95.96046974,72.60568024,82.11779128
140,CFD03-328,CFD03,189.0370569,202.8622487,161.7351748,212.9359871,40.20260167,29.25391345,32.45333826,33.20684161,239.3508343,299.8634511,301.2014098,321.5882616,84.80045173,86.21177793,73.75660211,83.63259939,85.87635359,86.1943431,80.2150575,85.91356347,78.91326532,96.13005865,68.83070807,89.17142517
141,CFD03-329,CFD03,183.2501686,219.9377596,146.1986772,211.3434729,45.48838718,30.31727813,33.33844994,39.59524019,233.5114112,311.1600115,291.5339927,312.1358519,83.893367,83.40633509,73.60927324,80.83884101,84.463757,84.50790585,78.41611149,84.46023584,75.28864878,96.15655524,78.95130276,84.22861263
142,CFD03-330,CFD03,215.6052489,202.6622478,169.7701437,195.481244,40.68283089,27.22364127,33.36558597,33.72508289,242.6961554,300.4445944,290.6036285,316.1085676,84.10603205,83.48709397,73.9135234,84.00909265,84.93542902,82.36167239,76.5714664,85.88272656,79.27496232,94.66221523,74.39383607,81.84672822
143,CFD03-331,CFD03,210.0081338,215.3622419,179.1524892,204.933969,41.88186268,27.61407603,33.02254179,35.17059911,235.4125274,297.1208353,299.0035894,331.1042823,83.98863501,83.59532025,74.05269473,84.34029789,84.2332762,84.43595583,79.58178183,84.57875213,79.88521633,95.02643286,74.36428386,85.66247929
144,CFD03-332,CFD03,162.070512,206.4622504,167.7718462,215.4200702,42.85804726,29.3483895,32.33485338,37.47227497,233.6796464,303.7377951,302.1016754,311.6363776,85.65992439,85.54702572,74.13226227,84.52031263,86.1785212,87.33458157,80.00230331,84.20813261,80.11645981,96.86774171,68.69672718,71.5712988
145,CFD03-333,CFD03,189.6206755,215.1500007,179.9562116,198.4564935,42.3927986,30.01567708,35.44257288,38.46978116,250.2077538,314.1404234,299.2071271,320.8193663,83.80175124,80.50082767,73.91234285,82.61422548,83.56733479,80.97193084,77.65199731,82.98593799,77.19458749,92.59149405,69.3471413,84.45495885
146,CFD03-334,CFD03,203.6620891,196.5622503,141.3178055,198.7200702,42.33374251,29.14789233,33.75810441,32.87227497,240.4663046,310.7323838,302.2378579,311.6363776,84.71860274,85.42736713,74.20116962,84.52031263,84.38347968,85.30220601,77.47696238,84.20813261,79.13149007,92.76504516,59.60725411,71.5712988
147,CFD03-335,CFD03,185.1271029,210.1500015,151.4217717,205.5214487,44.8087592,29.63062736,32.57583551,34.18623491,250.4754222,308.625396,301.9023124,313.8560953,84.84497986,83.95661039,74.05637772,84.97592322,85.31800857,86.41273116,78.75515722,83.93955243,79.43196981,92.12411714,71.27632663,83.4999732
148,CFD03-337,CFD03,186.851263,217.5377555,175.6261495,208.8689596,40.11976898,30.17823041,32.72010845,33.22452673,243.8095547,309.3456725,309.0569556,315.3898685,86.97839965,83.92825689,73.88110931,84.14488336,86.8150816,84.74419345,77.90982289,83.34575288,79.65163549,89.65742414,71.49651383,78.76097064
149,CFD03-338,CFD03,197.8816867,180.3622494,144.5350825,189.4279261,44.44268625,32.72620204,35.60584193,37.15095251,245.124047,292.1420515,297.9120741,329.9230597,83.68994165,80.29673734,74.25595935,81.4413688,82.97317244,80.22865115,76.1101012,84.66706317,79.71698592,91.3820277,74.51216014,77.52216389
150,CFD03-339,CFD03,193.5778935,202.4377558,153.7634854,227.5243585,41.87395762,30.8011242,31.20450075,36.46619052,242.9053979,301.9133437,278.0333177,324.9441281,84.33677194,83.77480232,73.7143857,81.71866287,85.26601804,86.71746089,79.0790114,84.35823402,79.12053747,90.57695473,70.63434933,82.83305584
