id,progeny,DFF2013,DM2013,HT2013,BIO2013,YLKGHA2013,HI2013,x100SDWT2013,DFF2014,DM2014,PHAVG2014,BIO2014,YLKGHA2014,x100SDWT2014,HI2014
560,ICCML10597,41.50502396,91.26475525,38.40274429,294.4999084,1855.369873,0.571478128,29.13142776,48.91618729,80.99999237,37.11950684,385.2099915,1917.482788,31.11276245,0.596786022
561,ICCML10598,38.01958466,89.08338165,38.86510468,228.0000763,1777.599731,0.695380688,29.0938015,49.07710648,85,37.33240509,299.7657166,1322.470703,28.34218597,0.529013216
562,ICCML10600,53.1240387,99.02274323,41.8370285,243.3913574,1255.430176,0.46419093,19.57810402,54.07710648,93,31.66573715,419.7657166,1478.408325,19.58736992,0.42238465
563,ICCML10601,39.07181168,89.29561615,46.27191925,291.0556335,1844.260254,0.568903804,28.37354851,53.15756607,83.00000763,34.94194412,376.3032532,1444.505005,23.91938591,0.466353893
564,ICCML10602,40.38516617,95.87113953,30.85196495,250.5261536,1799.820068,0.655771017,18.22503662,50.15756607,81.00000763,36.60860825,216.3032532,807.0101318,18.26103401,0.450375438
565,ICCML10603,52.96735764,94.90145874,37.3728714,353.6842346,1899.810059,0.481437385,28.68611526,53.13074493,84.99998474,37.2703476,290.3100586,993.602478,24.24456024,0.412062645
566,ICCML10604,44.96735764,89.90145874,36.3728714,217.3333588,1377.640015,0.568507433,19.64611626,50.15756607,80.00000763,34.27527618,296.3032532,1025.422729,19.11078453,0.420345128
567,ICCML10605,54.7507515,104.3259354,43.02490234,355.3333435,1766.48999,0.447496235,22.80757332,51.91618729,94.99999237,35.11950684,320.2099915,551.7126465,22.38546371,0.205864891
568,ICCML10606,49.07181168,91.29561615,40.60525131,225.8462372,1310.980225,0.521045566,28.11354828,50.15756607,84.00000763,36.94194412,346.3032532,1664.91687,25.36911774,0.581068933
569,ICCML10607,54.38516617,94.87113953,43.1852951,99.99983978,755.4801636,0.689132392,29.03503609,48.13074493,86.99998474,39.93701172,480.3100586,2421.03125,28.99902534,0.606252253
570,ICCML10608,47.07181168,90.29561615,37.60525131,222.4286499,1444.300293,0.58302325,22.84354782,53.96982956,85,30.8897419,180.5519409,947.9536743,22.70091438,0.628822863
571,ICCML10609,42.38516617,89.87113953,32.85196304,178.4998322,577.7201538,0.300448954,25.51503563,49.75527191,81,31.75986481,334.7890625,1077.818726,23.20051575,0.387873441
572,ICCML10610,33.50502396,89.26475525,33.40274429,247.304245,1633.169922,0.59882462,26.16142845,48.15756607,78.00000763,28.27527618,306.3032532,1140.876587,20.12120056,0.451818258
573,ICCML10611,51.1240387,90.02274323,38.8370285,250.9375458,1799.820068,0.645497084,17.68810272,50.91618729,80.99999237,31.78617668,210.2099915,888.0613403,15.90012455,0.506556571
574,ICCML10612,49.1240387,91.02274323,37.50369644,280.2857666,1977.580078,0.634984255,20.95810318,46.75527191,83,41.75986481,379.7890625,1788.534302,23.55808067,0.566660941
575,ICCML10613,53.1762619,104.2349777,40.70680237,270.4210815,1622.059814,0.536256492,20.00439262,53.96982956,94,32.88973999,200.5519409,588.7640991,19.06602478,0.35000062
576,ICCML10614,53.96735764,94.90145874,40.3728714,268.9473877,1566.51001,0.522221386,20.46611595,50.10392761,97.00000763,37.99948883,371.2374573,1747.884155,20.76555634,0.564623237
577,ICCML10615,51.01958466,95.08338165,42.86510468,250.666748,1777.599731,0.631924152,26.65380287,49.10392761,85.00000763,41.66615677,421.2374573,2029.271484,26.84482384,0.577538967
578,ICCML10616,51.50502396,98.26475525,37.73607635,365.7499084,2199.779785,0.545768738,18.45142746,53.13074493,93.99998474,33.93701172,360.3100586,1685.325684,19.40437889,0.562752247
579,ICCML10617,48.38516617,97.87113953,34.51863098,323.2939758,2088.680176,0.590646207,16.72503662,50.07710648,87,42.66573715,499.7657166,2237.770996,17.57536507,0.537093222
580,ICCML10618,46.01958466,91.08338165,40.19843674,237.8572235,1622.059814,0.607440114,20.6638031,47.10392761,82.00000763,37.33282471,291.2374573,1112.638306,20.08373833,0.458101332
581,ICCML10619,49.1240387,96.02274323,38.17036057,286.7692871,1799.820068,0.564832151,18.71810341,49.96982956,85,34.55640793,300.5519409,1907.56958,19.09379578,0.759933949
582,ICCML10620,52.1762619,97.23497772,35.37347031,358.714325,1555.39978,0.386640459,17.2443924,47.07710648,81,35.66573715,279.7657166,1111.13855,15.84313107,0.476206094
583,ICCML10621,51.96735764,95.90145874,36.3728714,225.8823853,1377.640015,0.546913624,31.11611557,49.91618729,79.99999237,36.78617477,300.2099915,1130.547729,27.45914841,0.451289892
584,ICCML10622,52.1240387,94.02274323,33.8370285,237.5000458,1588.730103,0.602023244,18.2881031,54.07710648,86,29.66573715,359.7657166,1666.916138,17.65813637,0.555674314
585,ICCML10623,49.1762619,92.23497772,41.70680237,310.0625305,2188.669678,0.63171345,29.69439316,49.07710648,83,38.66573715,319.7657166,1288.151123,28.10447502,0.483063221
586,ICCML10624,54.01958466,102.0833817,42.19843674,150.4286499,611.0496826,0.35924834,23.37380219,48.10392761,88.00000763,39.66615677,271.2374573,897.1411743,21.58134651,0.396403998
587,ICCML10625,55.07181168,100.2956161,42.93858337,180.5455322,1155.440186,0.574598193,31.73354721,54.15756607,98.00000763,49.60860825,526.3032227,1944.055176,29.71819115,0.450351417
588,ICCML10626,53.7507515,101.3259354,36.02490234,313.9047546,1444.300049,0.414167404,35.27757263,55.15756607,93.00000763,33.94194412,316.3032532,820.4214478,29.32665825,0.317793041
589,ICCML10627,38.50502396,97.26475525,33.06940842,280.4999084,1499.849854,0.485698789,19.21142769,51.91618729,81.99999237,35.11950684,326.2099915,1717.229614,17.26573563,0.631251872
590,ICCML10628,40.7507515,92.32593536,35.69157028,188,1522.069946,0.728752434,22.41757202,49.10392761,85.00000763,38.99948883,311.2374573,1531.637329,21.78648186,0.590644181
591,ICCML10629,49.50502396,97.26475525,42.06940842,183.7498932,1266.539917,0.624823511,33.0014267,51.15756607,85.00000763,40.27527618,426.3032532,1221.427612,34.56399155,0.351011783
592,ICCML10630,47.01958466,95.08338165,35.53177261,213.4286499,1533.17981,0.640212655,20.37380219,52.88936996,83.00000763,36.02003479,401.83255,1987.038452,19.22086716,0.591132402
593,ICCML10631,49.07181168,93.29561615,38.27191925,172.666748,755.4802856,0.392388374,27.27354813,52.75527191,86,44.75986481,269.7890625,1331.134033,26.04029274,0.593486428
594,ICCML10632,52.1762619,98.23497772,40.70680237,257.7778015,1833.14978,0.636443913,30.04439354,50.10392761,85.00000763,37.66615677,331.2374573,1424.430298,26.38638878,0.515696943
595,ICCML10633,49.07181168,90.29561615,31.93858147,280.0000916,1755.380249,0.562851667,17.36354828,51.75527191,82,34.42653275,414.7890625,1399.273438,16.63222313,0.406405717
596,ICCML10634,49.1762619,96.23497772,37.04013824,262.1538696,1610.949707,0.549467981,20.11439323,51.88936996,88.00000763,35.35336685,193.83255,1012.595093,20.6554985,0.627907395
597,ICCML10635,50.1240387,96.02274323,42.17036057,287.3572083,2233.110107,0.699396014,18.30810356,48.88936996,78.00000763,34.02003479,211.83255,941.1237183,17.32407188,0.532782376
598,ICCML10636,54.07181168,94.29561615,37.27191925,212.1429291,622.1602783,0.262539029,19.92354774,53.75527191,86,35.09319687,369.7890625,1604.358032,20.57011795,0.522175133
599,ICCML10637,47.7507515,95.32593536,45.02490234,372.0833435,2288.659912,0.553668439,25.54757309,49.75527191,82,30.75986481,349.7890625,1368.619019,25.74135971,0.471063197
600,ICCML10638,44.07181168,89.29561615,39.27191925,321.2632446,2277.550293,0.636672139,23.99354744,48.91618729,82.99999237,40.11950684,410.2099915,1266.659912,24.01525879,0.369767934
601,ICCML10639,47.1240387,92.02274323,36.50369644,294.250061,1933.140137,0.59125191,17.77810287,50.96982956,85,31.55640793,260.5519409,1534.135742,19.62654686,0.704946756
602,ICCML10640,49.01958466,92.08338165,35.19843674,321.2632141,2466.419678,0.684648573,20.50380135,48.10392761,84.00000763,32.66615677,376.2374573,1688.324585,20.23257828,0.53799516
603,ICCML10641,40.38516617,95.87113953,34.1852951,153.3331604,966.5701904,0.576523662,27.63503647,50.07710648,82,39.33240509,374.7657166,1471.244507,26.86991692,0.470799893
604,ICCML10642,46.7507515,90.32593536,41.35823441,306.222229,1899.810059,0.558447003,29.94757271,52.88936996,89.00000763,33.02003479,251.83255,1118.719238,31.05412674,0.531982362
605,ICCML10643,49.7507515,90.32593536,39.02490234,213.3333282,1177.660034,0.496904045,16.35757256,51.96982956,86,34.55640793,280.5519409,1501.148926,17.14644241,0.640207767
606,ICCML10644,48.1762619,96.23497772,37.04013824,370.5000305,2610.849854,0.630635679,21.95439339,44.88936996,76.00000763,29.02003479,169.83255,643.2429199,22.41575813,0.454425275
607,ICCML10645,53.96735764,102.9014587,39.03953552,301.363678,1210.98999,0.359644532,18.06611633,54.96982956,94,32.55640793,150.5519409,293.4656067,18.45885086,0.231467307
608,ICCML10646,51.1240387,99.02274323,47.50369644,286.5882874,1888.700073,0.593103528,24.18810272,47.10392761,82.00000763,31.66615486,281.2374573,1178.445313,21.44055557,0.502765119
609,ICCML10647,46.01958466,95.08338165,39.86510468,294.2609253,1877.589722,0.567946613,29.33380127,50.13074493,81.99998474,25.93701553,260.3100586,1075.48645,26.85306358,0.497329235
610,ICCML10648,48.50502396,97.26475525,38.06940842,353.8887939,2199.779785,0.563912988,18.63142776,50.07710648,87,31.99907112,369.7657166,1606.44043,18.08830452,0.521029413
611,ICCML10649,52.96735764,92.90145874,34.70620346,145.0000305,1111,0.687610447,18.86611557,50.07710648,80,37.99906921,199.7657166,798.6802368,14.16632748,0.479213238
612,ICCML10650,55.01958466,95.08338165,44.86510468,243.6923828,1688.719727,0.617363691,30.49380302,52.13074493,86.99998474,44.2703476,420.3100586,1998.117188,26.481884,0.57187134
613,ICCML10651,48.01958466,96.08338165,39.19843674,265.2632141,1599.839722,0.536483467,21.64380264,52.88936996,92.00000763,33.68669891,281.83255,948.3707886,20.94467163,0.401389569
614,ICCML10652,47.01958466,96.08338165,36.86510468,187.7778473,1355.4198,0.643330455,20.15380287,49.88936996,84.00000763,39.68669891,422.83255,1451.00293,22.97291565,0.408535391
615,ICCML10653,48.38516617,93.87113953,29.18529892,190.6665039,1111.000122,0.5336079,22.70503616,51.13074493,86.99998474,32.93701172,400.3100586,2098.493652,23.0407753,0.630552292
616,ICCML10654,39.1240387,89.02274323,34.50369644,149.1428986,866.5801392,0.522906482,19.94810295,52.13074493,83.99998474,33.60367966,450.3100586,2360.55542,21.87950134,0.630485594
617,ICCML10655,48.1240387,99.02274323,49.8370285,254.333374,2110.899902,0.746969104,31.63810349,47.13074493,78.99998474,37.93701172,220.3100433,1037.751465,30.97907639,0.567025006
618,ICCML10656,50.38516617,102.8711395,34.51863098,138.8331604,944.3501587,0.621377289,17.33503723,53.10392761,91.00000763,30.99948883,251.237442,727.0426025,17.09826279,0.346635103
619,ICCML10657,54.01958466,102.0833817,42.53177261,326.6667175,2399.759766,0.654850781,26.50380135,47.96982956,83,28.55640793,320.5519409,948.0369873,23.01717567,0.352256864
620,ICCML10658,47.1762619,90.23497772,43.37347031,161.4769592,1120.998779,0.621214747,15.9943924,48.07710648,82,34.99906921,399.7657166,1911.734863,21.73652077,0.573563218
621,ICCML10659,47.1762619,89.23497772,37.70680237,236.4545746,1333.199707,0.503854811,29.13439369,49.10392761,84.00000763,47.99948883,301.2374573,1323.220703,30.1170063,0.52701515
622,ICCML10660,49.1240387,93.02274323,35.17036057,311.437561,1277.650146,0.369173467,19.27810287,49.91618729,81.99999237,27.45284271,380.2099915,1389.027588,17.60991287,0.437705696
623,ICCML10661,60.07181168,100.2956161,34.60525131,225.0000763,1477.630249,0.589677095,15.53354645,52.13074493,87.99998474,31.60368156,240.3100433,1011.178772,16.07699013,0.506543934
624,ICCML10662,48.1762619,93.23497772,37.70680237,216.6667023,1133.219727,0.467126936,17.84439278,50.13074493,86.99998474,34.93701172,365.3100586,1598.860352,18.60682678,0.526615262
625,ICCML10663,45.50502396,92.26475525,38.40274429,261.2499084,1777.599854,0.616855502,19.96142769,49.75527191,83,27.75986481,299.7890625,1279.238159,17.5342083,0.513534606
626,ICCML10664,54.38516617,98.87113953,36.51863098,221.3748322,1133.220093,0.469889045,33.0050354,51.75527191,96,40.75986481,469.7890625,1917.89917,27.55057716,0.491506964
627,ICCML10665,38.96735764,93.90145874,35.03953552,231.2727509,2044.23999,0.793552756,19.43611526,48.88936996,81.00000763,36.02003479,181.83255,465.064209,23.44652367,0.304949075
628,ICCML10666,47.38516617,91.87113953,32.1852951,152.9998322,1022.120178,0.610439599,19.56503677,47.91618729,80.99999237,28.78617477,310.2099915,1184.359497,20.32419968,0.457535058
629,ICCML10667,51.38516617,93.87113953,37.85196304,292.6954956,1910.920166,0.596773505,18.20503616,49.91618729,83.99999237,31.78617668,210.2099915,771.8578491,16.37562561,0.440127999
630,ICCML10668,45.96735764,89.90145874,35.70620346,182.0000305,1177.660034,0.58037287,19.06611633,50.07710648,87,29.66573715,214.7657166,830.1676025,21.16632843,0.46334812
631,ICCML10669,47.50502396,94.26475525,36.06940842,270.7691345,2055.349854,0.687653959,19.38142776,50.88936996,84.00000763,33.02003479,231.83255,901.1397095,20.59089279,0.46513024
632,ICCML10670,44.50502396,95.26475525,36.06940842,213.2726135,744.369873,0.318567097,34.48143005,50.07710648,82,36.66573715,359.7657166,1859.172607,23.64769554,0.619785428
633,ICCML10671,45.96735764,88.90145874,38.3728714,194.7273102,1255.430054,0.578254044,23.13611603,49.96982956,85,33.22307587,240.5519409,1119.801514,23.81250954,0.556725621
634,ICCML10673,51.7507515,99.32593536,40.02490234,302.1538391,844.3600464,0.251556545,23.82757187,49.96982956,91,33.22307587,250.5519409,677.3953247,21.03247261,0.321880639
635,ICCML10674,38.96735764,87.90145874,40.3728714,294.7368774,2210.889893,0.67313385,16.70611572,47.88936996,80.00000763,38.02003479,331.83255,1615.353882,17.91916275,0.58241874
636,ICCML10675,53.1240387,94.02274323,38.8370285,291.2000732,1755.380127,0.542500377,19.26810265,51.75527191,85,32.09319687,279.7890625,1159.619263,21.87111092,0.498813212
637,ICCML10676,47.7507515,93.32593536,39.02490234,325.9259338,2244.219971,0.61980176,19.36757278,48.15756607,81.00000763,34.94194412,336.3032532,1448.503418,18.63022995,0.521452963
638,ICCML10677,53.38516617,95.87113953,43.1852951,317.3331909,1655.390137,0.478670239,29.30503654,50.15756607,82.00000763,33.27527618,366.3032532,1492.235962,31.53199768,0.494173944
639,ICCML10678,47.7507515,90.32593536,40.02490234,285,1644.280029,0.519327283,19.75757217,50.75527191,86,40.42653275,439.7890625,2174.463135,23.11688423,0.594907343
640,ICCML10679,47.7507515,90.32593536,36.69157028,272,1699.829956,0.562529027,17.20757294,50.75527191,81,32.75986481,379.7890625,1782.203491,17.95642281,0.564660907
641,ICCML10680,51.7507515,92.32593536,42.02490234,182.1538391,1077.670044,0.532545924,20.36757278,52.10392761,96.00000763,34.33282471,311.2374573,1419.598877,22.0294075,0.547257066
642,ICCML10681,39.38516617,88.87113953,32.85196304,224.9998322,1277.650146,0.520243526,17.49503708,50.88936996,87.00000763,35.02003479,371.83255,1303.312012,15.04984951,0.417647272
643,ICCML10682,53.1762619,92.23497772,33.70680237,303.333374,2066.459717,0.609544516,19.814394,51.96982956,86,39.88973999,300.5519409,1645.507813,20.76329231,0.655067265
644,ICCML10683,52.50502396,101.2647552,39.73607635,345.5999146,1555.399902,0.40950796,21.84142876,55.10392761,97.00000763,37.33282471,441.2374573,1970.378418,19.1464653,0.535106063
645,ICCML10684,54.01958466,102.0833817,38.19843674,197.6471405,1155.439697,0.519816756,21.20380211,52.75527191,92,34.75986481,269.7890625,944.7053833,19.45966148,0.421671659
646,ICCML10685,40.7507515,90.32593536,32.35823441,186.6666718,1055.449951,0.508957624,14.46757317,50.88936996,80.00000763,28.68670273,211.83255,740.8704834,14.70043278,0.418306231
647,ICCML10686,40.07181168,90.29561615,36.93858337,239.7778473,1666.500244,0.62414521,16.63354683,49.75527191,80,34.42653275,334.7890625,1577.868652,17.26780701,0.567067444
648,ICCML10687,36.38516617,94.87113953,33.1852951,353.7389832,2188.670166,0.566039979,19.31503677,47.75527191,81,29.42653084,424.7890625,2126.648926,20.02076149,0.60234046
649,ICCML10688,53.07181168,99.29561615,38.27191925,335.3847046,2477.530273,0.663474202,29.72354698,52.13074493,87.99998474,38.60367966,440.3100586,2070.921387,29.56487656,0.565774977
650,ICCML10689,54.1240387,100.0227432,37.50369644,270.000061,1333.200073,0.444362432,17.09810448,54.07710648,95,33.66573715,419.7657166,1777.621826,16.30239677,0.507908463
651,ICCML10690,51.38516617,98.87113953,41.51863098,172.9998322,1355.420166,0.714334726,19.61503601,49.91618729,81.99999237,37.11950684,370.2099915,1251.749268,17.37583923,0.405025035
652,ICCML10691,49.96735764,90.90145874,34.3728714,240.6250305,1999.800049,0.746007204,27.06611633,51.88936996,87.00000763,30.35336876,291.83255,624.9169312,22.81474876,0.25347206
653,ICCML10692,46.50502396,94.26475525,28.06940842,163.6248932,955.4598999,0.530007362,19.2514286,50.88936996,84.00000763,37.02003479,231.83255,534.203186,20.84824562,0.273608506
654,ICCML10693,45.50502396,96.26475525,38.40274429,212.7271729,1233.209839,0.526210189,26.17142868,49.75527191,82,34.75986481,329.7890625,1256.580444,22.65180397,0.458755851
655,ICCML10694,61.7507515,100.3259354,43.69157028,301.125,1899.810059,0.567899525,19.81757355,54.15756607,93.00000763,42.94194412,346.3032532,1421.680908,20.4488163,0.497640371
656,ICCML10695,53.1762619,100.2349777,45.70680237,257.2308044,1688.719727,0.587266743,32.1743927,49.13074493,86.99998474,33.93701172,350.3100586,992.3529663,33.77835083,0.34112373
657,ICCML10696,54.38516617,102.8711395,39.85196304,210.8569794,1111.000122,0.483387172,20.50503731,51.91618729,95.99999237,34.78617477,495.2099915,2340.313477,24.10939217,0.566465676
658,ICCML10697,50.7507515,99.32593536,44.69157028,227.5,1455.410034,0.575853229,27.70757294,49.13074493,83.99998474,39.60367966,490.3100586,2301.828857,25.83446884,0.564691067
659,ICCML10698,40.07181168,90.29561615,37.60525131,278.7778625,2088.680176,0.672938228,21.45354843,48.07710648,79,30.33240318,229.7657166,849.4932251,22.8702507,0.443204522
660,ICCML10699,52.50502396,94.26475525,35.73607635,265.0453491,1410.969849,0.483578444,21.13142776,54.75527191,93,42.42653275,429.7890625,1541.716431,19.95624924,0.432053238
661,ICCML10700,48.96735764,95.90145874,44.70620346,345.7500305,1666.5,0.431794703,27.69611549,53.07710648,91,38.33240509,319.7657166,1080.650757,21.57408333,0.405219465
662,ICCML10701,48.96735764,95.90145874,30.70620537,265.0555725,1111,0.375234634,21.84611702,50.91618729,81.99999237,32.4528389,340.2099915,1122.967407,22.19728661,0.395389885
663,ICCML10702,47.96735764,92.90145874,45.03953552,239.7778015,1222.099976,0.456713349,29.65611649,49.07710648,85,36.33240509,374.7657166,1728.808105,25.01895523,0.553253174
664,ICCML10703,48.50502396,94.26475525,35.73607635,324.2776794,1377.639893,0.386803567,19.53142738,47.10392761,82.00000763,32.33282471,271.2374573,1084.48291,18.04623032,0.479700297
665,ICCML10704,48.38516617,93.87113953,40.51863098,370.4998474,2410.870361,0.594827414,31.47503662,51.13074493,82.99998474,35.2703476,220.3100433,885.062561,29.05564117,0.483706832
666,ICCML10705,48.96735764,94.90145874,37.03953552,277.4118042,1699.829956,0.549481988,21.34611702,50.88936996,82.00000763,34.68669891,306.83255,1160.285889,23.37433624,0.451470941
667,ICCML10706,53.96735764,92.90145874,41.3728714,232.3750305,1477.630005,0.570306003,16.57611656,51.91618729,82.99999237,31.78617668,300.2099915,1005.597656,17.98793983,0.40128988
668,ICCML10707,50.01958466,95.08338165,32.5317688,191.3334045,1066.559814,0.495368481,24.30380249,48.88936996,81.00000763,30.35336876,221.83255,743.3695068,19.53249359,0.400418788
669,ICCML10708,48.96735764,95.90145874,36.70620346,265.5000305,1888.699951,0.638256609,18.76611519,51.91618729,82.99999237,29.78617477,350.2099915,1226.009521,17.42072105,0.419404179
670,ICCML10709,45.96735764,89.90145874,35.3728714,341.6000366,1688.719971,0.442920119,20.58611679,47.13074493,81.99998474,29.2703476,280.3100586,1428.428467,20.9087429,0.613180816
671,ICCML10710,38.96735764,89.90145874,44.3728714,342.4000244,1666.5,0.436039358,31.71611595,48.96982956,87,36.88973999,400.5519409,2075.085938,32.83795547,0.619375646
672,ICCML10711,44.01958466,90.08338165,38.86510468,178.0625763,1022.11969,0.510298789,26.78380203,52.13074493,85.99998474,37.2703476,350.3100586,1711.565186,26.15818214,0.587809384
673,ICCML10712,53.1762619,100.2349777,43.04013824,342.8571777,1988.689697,0.518441021,20.72439384,52.91618729,83.99999237,32.4528389,267.2099915,652.7388306,20.39774323,0.292373031
674,ICCML10713,58.1762619,103.2349777,47.70680237,353.6470947,1866.479736,0.471407622,18.19439316,52.10392761,92.00000763,35.99948883,201.237442,714.0477905,18.83373833,0.426115125
675,ICCML10714,46.07181168,99.29561615,43.60525131,324.7059631,2488.640137,0.688421071,34.6235466,48.15756607,84.00000763,38.27527618,246.3032532,908.5528564,32.18995285,0.446291804
676,ICCML10715,46.01958466,94.08338165,36.19843674,347.7273254,1799.819702,0.459508657,18.70380211,49.10392761,81.00000763,29.99948883,281.2374573,1194.688843,16.20403862,0.509729445
677,ICCML10716,51.07181168,90.29561615,30.93858337,184.6154633,1133.220215,0.551065981,20.96354866,48.10392761,83.00000763,33.33282471,281.2374573,1083.899902,19.79187202,0.462229401
678,ICCML10717,54.07181168,104.2956161,39.60525131,301.4118652,1444.300293,0.429869652,19.88354683,53.91618729,98.99999237,45.78617477,430.2099915,2090.580078,19.62007141,0.582541108
679,ICCML10718,54.07181168,103.2956161,44.27191925,245.3334045,1849.815186,0.677234471,20.9435482,51.96982956,95,43.88973999,320.5519409,1574.119751,17.56095314,0.587131858
680,ICCML10719,55.1762619,101.2349777,38.37347031,266.666687,1744.269775,0.585107684,18.71439362,52.88936996,96.00000763,36.02003479,346.83255,990.2706909,19.15809441,0.339362115
681,ICCML10720,61.07181168,104.2956161,38.60525131,289.5238953,1555.400269,0.482118607,21.97354698,53.10392761,93.00000763,34.33282471,386.2374573,1645.591797,18.53708649,0.510632038
682,ICCML10721,41.50502396,90.26475525,36.73607635,197.9998932,1299.869873,0.595324397,17.99142838,49.10392761,84.00000763,37.66615677,421.2374573,1927.229004,18.54826736,0.548372269
683,ICCML10722,48.96735764,91.90145874,35.3728714,273.9130859,1666.5,0.545574307,21.15611649,48.07710648,87,35.99906921,499.7657166,2363.803955,20.89154053,0.567353189
684,ICCML10724,49.01958466,92.08338165,34.19843674,250.5000763,1622.059814,0.5764606,21.89380264,50.10392761,85.00000763,42.99948883,431.2374573,1933.559814,24.05214119,0.537329078
685,ICCML10725,35.1762619,92.23497772,38.37347031,282.916687,2377.539795,0.752764165,18.32439232,48.10392761,84.00000763,36.66615677,221.237442,810.4259033,19.45003891,0.439742386
686,ICCML10726,54.7507515,102.3259354,42.02490234,361.6363525,1833.150024,0.456288487,21.87757301,51.88936996,90.00000763,30.02003479,336.83255,1213.931152,21.77106094,0.429797351
687,ICCML10727,41.1240387,100.0227432,43.17036057,231.818222,1133.220093,0.439917982,29.00810432,53.13074493,85.99998474,43.60367966,400.3100586,1950.969482,31.03441238,0.586277246
688,ICCML10728,47.07181168,92.29561615,37.93858337,287.3572388,1999.800293,0.624964178,40.38354492,47.96982956,80,29.22307396,370.5519409,1299.979492,21.66210175,0.418384403
689,ICCML10729,49.01958466,98.08338165,34.53177261,243.4091644,1666.499756,0.609872818,22.70380211,51.75527191,91,37.75986481,349.7890625,1567.122925,20.48273849,0.539148867
690,ICCML10730,63.50502396,103.2647552,38.40274429,278.1817322,988.789856,0.324349999,20.53142738,56.96982956,97,35.55640793,240.5519409,557.5432739,16.48114967,0.275483966
691,ICCML10731,49.07181168,90.29561615,41.93858337,267.7500916,1633.170288,0.547585607,30.81354713,51.91618729,89.99999237,40.11950684,260.2099915,1241.836548,29.30253983,0.572274566
692,ICCML10732,50.38516617,94.87113953,33.51863098,319.9998474,2333.100342,0.665382385,19.075037,50.07710648,83,29.33240318,289.7657166,1247.417358,17.62193298,0.516192496
693,ICCML10733,47.07181168,96.29561615,39.27191925,444.0000916,3221.900146,0.651719153,22.86354828,51.96982956,79,30.22307396,320.5519409,1709.648804,23.39362526,0.637975633
694,ICCML10734,52.01958466,95.08338165,40.53177261,186.666748,499.9497375,0.234697714,21.44380188,53.13074493,87.99998474,33.93701172,200.3100433,690.3071899,21.26749802,0.415102303
695,ICCML10735,37.01958466,93.08338165,31.86510468,259.0715027,2133.119873,0.734734654,20.67380142,50.07710648,86,29.33240318,369.7657166,1628.764771,19.32173347,0.528272629
696,ICCML10737,53.1762619,102.2349777,43.70680237,314.416687,2499.749756,0.711968601,30.44439316,50.13074493,85.99998474,39.93701172,290.3100586,1138.211304,30.48536873,0.471924722
697,ICCML10738,51.38516617,95.87113953,42.51863098,320.6152344,2077.570313,0.592385769,22.46503639,50.15756607,84.00000763,37.27527618,456.3032532,1838.763916,20.64141846,0.489881366
698,ICCML10739,47.07181168,98.29561615,32.93858337,114.4616241,844.3602905,0.662544489,17.15354729,50.15756607,87.00000763,36.27527618,426.3032532,1760.545288,16.33923912,0.501523376
699,ICCML10740,54.7507515,103.3259354,36.02490234,176.8421021,555.500061,0.282767147,23.63757324,55.88936996,97.00000763,34.68669891,211.83255,626.5828857,23.73772812,0.352972895
700,ICCML10741,48.38516617,95.87113953,35.1852951,204.8419342,1288.760132,0.575422227,21.04503632,50.07710648,86,31.33240318,249.7657166,969.9450073,19.00710297,0.465573221
701,ICCML10742,49.1240387,95.02274323,33.8370285,247.5000458,1788.710083,0.65042305,18.31810379,49.75527191,83,35.75986481,434.7890625,1560.292358,19.77865601,0.43223232
702,ICCML10743,47.38516617,91.87113953,35.85196304,247.5787811,1588.730103,0.58672595,21.10503578,47.13074493,82.99998474,29.93701553,245.3100433,1082.816772,19.79696083,0.531323671
703,ICCML10744,52.01958466,98.08338165,36.53177261,178.4616089,1222.099731,0.610005617,19.51380157,50.75527191,81,32.09319687,309.7890625,1145.95813,18.89468765,0.445408821
704,ICCML10745,49.1762619,92.23497772,34.70680237,156.2143097,844.3597412,0.48286891,19.29439354,52.15756607,84.00000763,34.27527618,446.3032532,1867.835693,19.78567123,0.508300662
705,ICCML10746,49.38516617,95.87113953,42.51863098,277.0524902,2044.240112,0.673266113,29.18503571,50.07710648,86,40.66573715,309.7657166,1013.844116,27.98541641,0.392426133
706,ICCML10747,51.38516617,94.87113953,34.1852951,162.6426849,1166.550171,0.654718697,22.98503685,49.96982956,81,31.55640793,240.5519409,941.5396118,20.46327209,0.46755895
707,ICCML10748,40.1762619,98.23497772,48.37347031,188.1818542,1555.39978,0.740319014,31.94439316,55.15756607,94.00000763,36.94194412,376.3032532,1254.914307,26.54545212,0.406459153
708,ICCML10749,50.38516617,93.87113953,37.1852951,204.8748322,1422.080078,0.633903563,22.46503639,48.15756607,84.00000763,38.27527618,281.3032532,1245.001587,18.28072929,0.534432828
709,ICCML10751,48.01958466,109.0833817,43.19843674,283.1111755,1666.499756,0.523453593,22.5938015,49.75527191,93,27.42653084,369.7890625,1042.582764,22.19169426,0.339904904
710,ICCML10752,49.1762619,92.23497772,36.70680237,149.0000305,777.6997681,0.466156363,28.814394,50.07710648,85,35.66573715,329.7657166,1444.255249,29.63357544,0.525207162
711,ICCML10753,41.38516617,96.87113953,43.1852951,350.1174927,2666.400146,0.694616258,31.23503685,52.75527191,84,39.09319687,329.7890625,1374.866455,31.51882172,0.501786113
